FL_DATE,AIRLINE,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,DISTANCE
2023-01-26,Endeavor Air Inc.,ATL,BQK,-3.0,-5.0,0,238.0
2022-03-27,Southwest Airlines Co.,LAS,OGG,7.0,-11.0,0,2695.0
2019-09-24,Delta Air Lines Inc.,DTW,RSW,-3.0,-12.0,0,1084.0
2020-06-08,Hawaiian Airlines Inc.,OGG,HNL,27.0,28.0,0,100.0
2022-05-24,American Airlines Inc.,TPA,ORD,-5.0,-24.0,0,1011.0
2022-12-21,SkyWest Airlines Inc.,SEA,PSC,18.0,24.0,0,172.0
2020-08-05,Allegiant Air,EUG,LAS,-13.0,-11.0,0,700.0
2023-02-25,American Airlines Inc.,EWR,ORD,-10.0,-9.0,0,719.0
2021-11-01,Endeavor Air Inc.,ATL,DHN,-4.0,-8.0,0,170.0
2019-12-07,SkyWest Airlines Inc.,FAY,ATL,-4.0,-16.0,0,331.0
2019-11-09,Southwest Airlines Co.,BWI,LAS,-1.0,-27.0,0,2106.0
2019-11-18,JetBlue Airways,PBI,JFK,-15.0,-24.0,0,1028.0
2021-07-13,Republic Airline,ORD,SDF,38.0,34.0,0,286.0
2020-10-15,Southwest Airlines Co.,SAN,OAK,-5.0,-10.0,0,446.0
2023-07-29,SkyWest Airlines Inc.,ICT,ORD,16.0,3.0,0,588.0
2022-04-18,American Airlines Inc.,CLT,MCO,11.0,9.0,0,468.0
2020-11-12,Allegiant Air,SBN,LAS,-4.0,17.0,0,1594.0
2023-02-06,United Air Lines Inc.,CMH,ORD,-8.0,-7.0,0,296.0
2019-10-10,Southwest Airlines Co.,HOU,MSY,15.0,3.0,0,302.0
2022-10-14,SkyWest Airlines Inc.,GEG,SEA,-4.0,-15.0,0,224.0
2023-06-11,American Airlines Inc.,PDX,DFW,-4.0,-14.0,0,1616.0
2019-08-11,American Airlines Inc.,LAX,OGG,28.0,23.0,0,2486.0
2019-03-13,Mesa Airlines Inc.,PHX,ONT,-1.0,-4.0,0,325.0
2022-03-18,Southwest Airlines Co.,DAL,AUS,40.0,40.0,0,189.0
2019-09-15,American Airlines Inc.,DFW,TPA,-7.0,-19.0,0,929.0
2021-04-30,Horizon Air,PDX,SEA,8.0,-2.0,0,129.0
2019-01-29,American Airlines Inc.,CLT,BNA,-6.0,-9.0,0,328.0
2023-07-05,SkyWest Airlines Inc.,MOT,MSP,3.0,-3.0,0,449.0
2019-04-30,Hawaiian Airlines Inc.,SFO,OGG,10.0,-11.0,0,2338.0
2021-05-10,Endeavor Air Inc.,ATL,JAN,30.0,20.0,0,341.0
2020-01-03,SkyWest Airlines Inc.,SLC,STL,-4.0,-25.0,0,1156.0
2020-12-11,American Airlines Inc.,PHX,DFW,-11.0,-31.0,0,868.0
2020-11-25,SkyWest Airlines Inc.,DEN,HDN,-5.0,-11.0,0,141.0
2021-01-23,Republic Airline,GSO,ATL,-8.0,-25.0,0,306.0
2023-02-09,American Airlines Inc.,CLT,JAX,-4.0,-12.0,0,328.0
2022-12-19,Republic Airline,IND,DCA,2.0,-3.0,0,500.0
2022-09-07,American Airlines Inc.,PHX,LAX,91.0,76.0,0,370.0
2021-06-28,Southwest Airlines Co.,MDW,PHX,4.0,-9.0,0,1444.0
2020-01-29,Southwest Airlines Co.,PHL,BNA,-7.0,-33.0,0,675.0
2021-10-13,SkyWest Airlines Inc.,SFO,SBA,-2.0,-15.0,0,262.0
2021-10-07,Endeavor Air Inc.,DTW,TVC,-5.0,-16.0,0,207.0
2023-02-15,American Airlines Inc.,PWM,DCA,-9.0,-2.0,0,482.0
2023-05-18,American Airlines Inc.,AUS,LAX,-8.0,-5.0,0,1242.0
2020-11-17,Endeavor Air Inc.,ATL,BMI,18.0,10.0,0,533.0
2021-02-23,SkyWest Airlines Inc.,ORD,MSP,-4.0,-16.0,0,334.0
2019-07-27,Spirit Air Lines,MYR,FLL,-9.0,-19.0,0,529.0
2020-02-27,Endeavor Air Inc.,LGA,PIT,39.0,26.0,0,335.0
2019-11-14,American Airlines Inc.,DFW,RDU,-1.0,1.0,0,1061.0
2019-01-04,American Airlines Inc.,ORD,AUS,-5.0,-35.0,0,977.0
2023-06-03,JetBlue Airways,SJU,BOS,44.0,71.0,0,1674.0
2022-09-03,Hawaiian Airlines Inc.,HNL,OGG,-7.0,-12.0,0,100.0
2022-02-12,SkyWest Airlines Inc.,FAT,DEN,8.0,23.0,0,844.0
2019-11-03,United Air Lines Inc.,ORD,EWR,-1.0,-13.0,0,719.0
2019-03-09,Southwest Airlines Co.,PHX,BUR,21.0,17.0,0,369.0
2023-06-04,Delta Air Lines Inc.,GSO,ATL,-8.0,-14.0,0,306.0
2019-02-23,SkyWest Airlines Inc.,GSO,DTW,-4.0,-9.0,0,460.0
2022-07-06,American Airlines Inc.,CLT,DCA,6.0,5.0,0,331.0
2021-09-26,Delta Air Lines Inc.,AVL,ATL,-3.0,-15.0,0,164.0
2022-01-29,Southwest Airlines Co.,ORF,MCO,-6.0,-21.0,0,655.0
2020-04-26,Southwest Airlines Co.,DAL,LAS,0.0,0.0,1,1067.0
2019-05-17,United Air Lines Inc.,EWR,SRQ,0.0,-19.0,0,1034.0
2021-07-12,Envoy Air,ORD,MKE,-5.0,-16.0,0,67.0
2022-06-28,SkyWest Airlines Inc.,SAN,SMF,-9.0,-10.0,0,480.0
2022-02-16,Mesa Airlines Inc.,IAH,SAV,-4.0,-18.0,0,851.0
2023-04-27,Delta Air Lines Inc.,ATL,IAH,-2.0,-11.0,0,689.0
2022-05-13,American Airlines Inc.,BOS,CLT,-4.0,-3.0,0,728.0
2019-06-16,Southwest Airlines Co.,BWI,MDW,1.0,1.0,0,611.0
2021-05-20,SkyWest Airlines Inc.,PHX,SFO,-7.0,0.0,0,651.0
2023-03-08,Endeavor Air Inc.,ORH,LGA,-3.0,25.0,0,146.0
2021-10-05,American Airlines Inc.,CLT,MCO,-2.0,10.0,0,468.0
2019-03-09,Endeavor Air Inc.,CLT,JFK,-7.0,-24.0,0,541.0
2022-06-02,American Airlines Inc.,DFW,SAT,50.0,51.0,0,247.0
2019-04-27,SkyWest Airlines Inc.,OKC,DEN,-5.0,-16.0,0,495.0
2020-07-24,SkyWest Airlines Inc.,MSP,OKC,0.0,-15.0,0,694.0
2019-09-08,Southwest Airlines Co.,FLL,SJU,8.0,-10.0,0,1046.0
2020-04-07,Southwest Airlines Co.,BWI,JAX,-9.0,-23.0,0,663.0
2019-02-03,Delta Air Lines Inc.,PDX,SEA,4.0,-5.0,0,129.0
2022-08-28,Southwest Airlines Co.,SJC,LAS,-5.0,-5.0,0,386.0
2022-07-21,SkyWest Airlines Inc.,DTW,STL,-2.0,-13.0,0,440.0
2019-10-20,Southwest Airlines Co.,BUR,OAK,0.0,-4.0,0,325.0
2021-08-14,PSA Airlines Inc.,CLT,DAB,18.0,39.0,0,416.0
2020-06-09,Southwest Airlines Co.,DEN,LAX,4.0,-15.0,0,862.0
2020-06-12,Allegiant Air,MFE,LAS,-19.0,-20.0,0,1210.0
2023-04-02,Southwest Airlines Co.,HRL,HOU,-5.0,-10.0,0,277.0
2023-07-12,American Airlines Inc.,SLC,ORD,35.0,38.0,0,1250.0
2020-06-25,Allegiant Air,SFB,MFE,-11.0,-8.0,0,1059.0
2021-04-10,SkyWest Airlines Inc.,DTW,BNA,0.0,-8.0,0,456.0
2019-06-28,Southwest Airlines Co.,TUS,DEN,8.0,5.0,0,639.0
2019-08-07,Envoy Air,ORD,IND,0.0,-2.0,0,177.0
2021-07-13,Endeavor Air Inc.,CWA,DTW,-4.0,-2.0,0,363.0
2020-03-18,American Airlines Inc.,MIA,RDU,-5.0,-17.0,0,700.0
2019-05-22,American Airlines Inc.,MEM,PHL,-9.0,-11.0,0,875.0
2020-12-30,SkyWest Airlines Inc.,RNO,SFO,-5.0,-25.0,0,192.0
2020-09-21,Southwest Airlines Co.,DEN,CLE,-2.0,-15.0,0,1201.0
2019-05-03,United Air Lines Inc.,ORD,CMH,-8.0,-7.0,0,296.0
2019-08-13,Southwest Airlines Co.,MDW,BNA,-4.0,-7.0,0,395.0
2022-12-19,Southwest Airlines Co.,LGA,HOU,0.0,31.0,0,1428.0
2019-07-21,Southwest Airlines Co.,BWI,LAX,-1.0,5.0,0,2329.0
2019-07-06,Delta Air Lines Inc.,TPA,BOS,-1.0,-14.0,0,1185.0
2021-01-28,Spirit Air Lines,FLL,DFW,-1.0,7.0,0,1119.0
2023-08-20,American Airlines Inc.,DFW,MSP,-3.0,-16.0,0,852.0
2019-09-19,Delta Air Lines Inc.,SNA,MSP,10.0,-6.0,0,1522.0
2022-12-29,United Air Lines Inc.,EWR,ORF,-2.0,-10.0,0,284.0
2020-01-10,Endeavor Air Inc.,TYS,LGA,26.0,13.0,0,648.0
2020-02-20,American Airlines Inc.,BUF,CLT,-4.0,5.0,0,546.0
2020-09-20,Republic Airline,DFW,ORD,-8.0,-33.0,0,801.0
2021-07-15,Endeavor Air Inc.,ATL,CRW,15.0,14.0,0,363.0
2023-04-02,American Airlines Inc.,RIC,DFW,-4.0,-21.0,0,1158.0
2019-05-15,Allegiant Air,PIE,DSM,-15.0,-20.0,0,1126.0
2021-09-04,American Airlines Inc.,PIT,MIA,0.0,-22.0,0,1013.0
2022-03-02,American Airlines Inc.,CLT,STT,-7.0,-22.0,0,1520.0
2020-09-18,SkyWest Airlines Inc.,MBS,DTW,-1.0,0.0,0,98.0
2021-12-16,SkyWest Airlines Inc.,DEN,CYS,1.0,8.0,0,90.0
2023-08-21,American Airlines Inc.,SFO,DFW,-5.0,-19.0,0,1464.0
2021-04-26,Southwest Airlines Co.,DCA,MDW,-2.0,-17.0,0,601.0
2021-09-28,United Air Lines Inc.,RSW,ORD,-10.0,1.0,0,1120.0
2020-06-12,Delta Air Lines Inc.,ATL,PHX,3.0,15.0,0,1587.0
2022-01-26,Spirit Air Lines,MHT,RSW,10.0,15.0,0,1271.0
2022-04-02,American Airlines Inc.,SYR,CLT,-5.0,-35.0,0,603.0
2019-07-27,Endeavor Air Inc.,JFK,IAD,-4.0,-8.0,0,228.0
2023-07-07,United Air Lines Inc.,DEN,LAX,0.0,-11.0,0,862.0
2019-03-12,American Airlines Inc.,LAS,PHX,-5.0,55.0,0,255.0
2021-06-24,SkyWest Airlines Inc.,DFW,ROW,18.0,15.0,0,435.0
2023-02-13,SkyWest Airlines Inc.,CLE,BOS,-5.0,-18.0,0,563.0
2019-06-10,Republic Airline,CMH,BOS,-5.0,-15.0,0,640.0
2019-12-05,Republic Airline,DEN,RAP,-11.0,-14.0,0,300.0
2019-10-04,Southwest Airlines Co.,DAL,DEN,12.0,1.0,0,651.0
2019-06-28,American Airlines Inc.,SAN,ORD,0.0,-5.0,0,1723.0
2022-07-19,American Airlines Inc.,CLT,FLL,95.0,75.0,0,632.0
2023-03-24,JetBlue Airways,PBI,HPN,33.0,22.0,0,1056.0
2019-03-01,SkyWest Airlines Inc.,BOI,MSP,71.0,101.0,0,1142.0
2021-06-07,Republic Airline,PHL,IND,-9.0,-19.0,0,588.0
2021-04-01,Southwest Airlines Co.,DEN,TUL,9.0,1.0,0,541.0
2019-03-27,Southwest Airlines Co.,MSP,MDW,-3.0,-8.0,0,349.0
2020-11-09,SkyWest Airlines Inc.,DEN,GJT,-10.0,1.0,0,212.0
2021-06-18,Envoy Air,JAX,ORD,130.0,110.0,0,864.0
2019-08-19,United Air Lines Inc.,BQN,EWR,81.0,92.0,0,1585.0
2023-01-24,SkyWest Airlines Inc.,LAX,ACV,-5.0,-10.0,0,577.0
2019-03-30,United Air Lines Inc.,DEN,LAX,-1.0,-19.0,0,862.0
2022-11-04,SkyWest Airlines Inc.,AUS,IAH,-5.0,-2.0,0,140.0
2021-08-11,United Air Lines Inc.,IAH,DEN,-3.0,-11.0,0,862.0
2022-09-04,Mesa Airlines Inc.,RAP,DFW,8.0,-7.0,0,835.0
2020-08-16,Allegiant Air,USA,PIE,-10.0,-10.0,0,528.0
2020-11-30,Republic Airline,PIT,MIA,-8.0,20.0,0,1013.0
2021-10-23,SkyWest Airlines Inc.,SFO,SNA,5.0,3.0,0,372.0
2019-03-27,JetBlue Airways,LAS,JFK,-8.0,-27.0,0,2248.0
2022-11-26,Endeavor Air Inc.,ATL,VLD,-5.0,-15.0,0,208.0
2019-06-24,Hawaiian Airlines Inc.,PDX,HNL,-3.0,0.0,0,2603.0
2020-03-28,American Airlines Inc.,JFK,PHX,-15.0,-8.0,0,2153.0
2023-05-02,Southwest Airlines Co.,HOU,LGA,1.0,-15.0,0,1428.0
2023-07-26,Delta Air Lines Inc.,ATL,SLC,6.0,-6.0,0,1590.0
2020-02-14,United Air Lines Inc.,MCO,SFO,-3.0,-27.0,0,2446.0
2021-12-30,Southwest Airlines Co.,ORD,AUS,4.0,14.0,0,977.0
2019-08-10,Southwest Airlines Co.,CLE,BNA,1.0,-7.0,0,448.0
2020-11-24,Southwest Airlines Co.,ATL,DCA,-1.0,-19.0,0,547.0
2020-02-01,American Airlines Inc.,LAS,DFW,-3.0,4.0,0,1055.0
2021-07-08,Mesa Airlines Inc.,GSP,IAD,-2.0,-9.0,0,384.0
2023-01-23,Southwest Airlines Co.,DEN,FLL,8.0,14.0,0,1703.0
2021-10-07,Delta Air Lines Inc.,DCA,ATL,-3.0,-4.0,0,547.0
2022-01-17,PSA Airlines Inc.,CLT,GSO,37.0,36.0,0,83.0
2023-05-28,SkyWest Airlines Inc.,SEA,GEG,14.0,11.0,0,224.0
2023-02-19,Frontier Airlines Inc.,DEN,STL,-4.0,-18.0,0,770.0
2021-11-24,American Airlines Inc.,DFW,MFE,2.0,-7.0,0,469.0
2021-03-31,SkyWest Airlines Inc.,MSP,LSE,-5.0,-21.0,0,119.0
2022-01-13,American Airlines Inc.,OGG,LAX,-9.0,-23.0,0,2486.0
2022-06-05,Southwest Airlines Co.,SMF,SAN,-2.0,-12.0,0,480.0
2021-07-20,American Airlines Inc.,SAT,CLT,-6.0,-29.0,0,1095.0
2019-02-14,Delta Air Lines Inc.,BNA,ATL,-4.0,-14.0,0,214.0
2022-05-20,Hawaiian Airlines Inc.,HNL,LGB,5.0,14.0,0,2569.0
2023-08-06,American Airlines Inc.,MIA,BOS,8.0,-6.0,0,1258.0
2020-11-12,Delta Air Lines Inc.,SLC,IAH,-7.0,-20.0,0,1195.0
2019-09-10,United Air Lines Inc.,MCO,EWR,15.0,25.0,0,937.0
2022-11-21,PSA Airlines Inc.,CAE,DCA,-9.0,11.0,0,408.0
2022-12-09,United Air Lines Inc.,MSP,DEN,-7.0,13.0,0,680.0
2021-05-13,JetBlue Airways,JFK,FLL,-5.0,17.0,0,1069.0
2023-07-21,PSA Airlines Inc.,DCA,HPN,-9.0,-20.0,0,234.0
2019-11-24,United Air Lines Inc.,DEN,LGA,-6.0,-5.0,0,1620.0
2019-02-18,Southwest Airlines Co.,MDW,GRR,28.0,32.0,0,137.0
2023-05-25,Southwest Airlines Co.,RSW,BWI,40.0,49.0,0,919.0
2022-07-03,American Airlines Inc.,CVG,DFW,-4.0,1.0,0,812.0
2019-05-29,Envoy Air,DFW,TXK,-9.0,-10.0,0,181.0
2019-10-10,Delta Air Lines Inc.,DAL,ATL,3.0,-4.0,0,721.0
2022-02-28,Southwest Airlines Co.,BWI,FLL,-3.0,8.0,0,925.0
2019-02-08,SkyWest Airlines Inc.,SBN,ATL,2.0,-18.0,0,566.0
2019-09-18,Southwest Airlines Co.,CMH,BWI,-4.0,-10.0,0,337.0
2022-08-14,Southwest Airlines Co.,SAT,DAL,-5.0,-9.0,0,247.0
2022-08-26,Spirit Air Lines,ABQ,LAS,-6.0,-11.0,0,486.0
2019-02-27,Southwest Airlines Co.,DAL,AUS,0.0,0.0,1,189.0
2020-12-04,American Airlines Inc.,PHX,SFO,-7.0,-29.0,0,651.0
2023-08-05,Southwest Airlines Co.,LAS,OMA,52.0,47.0,0,1099.0
2023-08-24,SkyWest Airlines Inc.,TUS,SFO,-6.0,-25.0,0,751.0
2023-04-20,Spirit Air Lines,LAS,MKE,96.0,97.0,0,1524.0
2021-10-01,PSA Airlines Inc.,PHL,STL,-2.0,-23.0,0,814.0
2020-04-10,Southwest Airlines Co.,MKE,TPA,-5.0,-26.0,0,1075.0
2022-02-09,PSA Airlines Inc.,MKE,CLT,-6.0,-18.0,0,651.0
2019-08-08,Delta Air Lines Inc.,JFK,SAT,48.0,129.0,0,1587.0
2023-01-03,Southwest Airlines Co.,DEN,TPA,22.0,25.0,0,1506.0
2021-04-14,Endeavor Air Inc.,ATL,HSV,-2.0,-6.0,0,151.0
2021-04-28,American Airlines Inc.,MCO,CLT,-4.0,-10.0,0,468.0
2020-03-19,Southwest Airlines Co.,MDW,ATL,0.0,0.0,1,591.0
2023-05-19,Southwest Airlines Co.,SLC,DEN,1.0,3.0,0,391.0
2021-01-04,American Airlines Inc.,PHX,GEG,-8.0,-39.0,0,1020.0
2022-01-03,Delta Air Lines Inc.,SLC,SAN,30.0,22.0,0,626.0
2019-05-10,United Air Lines Inc.,ORD,SMF,-6.0,-14.0,0,1781.0
2019-11-23,SkyWest Airlines Inc.,DEN,DSM,6.0,3.0,0,589.0
2023-07-20,Endeavor Air Inc.,LGA,MCI,-5.0,6.0,0,1107.0
2019-12-07,Mesa Airlines Inc.,JAX,IAD,-6.0,-16.0,0,630.0
2020-03-10,SkyWest Airlines Inc.,MSP,TUL,0.0,-28.0,0,615.0
2021-03-20,United Air Lines Inc.,DEN,ORD,0.0,-7.0,0,888.0
2022-08-22,Southwest Airlines Co.,PHX,ELP,0.0,-9.0,0,347.0
2019-04-18,American Airlines Inc.,IAH,DFW,0.0,10.0,0,224.0
2020-07-30,Spirit Air Lines,DEN,FLL,-7.0,-11.0,0,1703.0
2019-05-26,Southwest Airlines Co.,SEA,OAK,-5.0,-19.0,0,672.0
2021-08-16,JetBlue Airways,LAX,FLL,6.0,-14.0,0,2343.0
2019-04-14,Mesa Airlines Inc.,ABQ,PHX,112.0,92.0,0,328.0
2023-06-30,JetBlue Airways,LGA,DEN,112.0,108.0,0,1620.0
2023-04-11,SkyWest Airlines Inc.,DEN,GJT,-9.0,-17.0,0,212.0
2019-07-06,Southwest Airlines Co.,BUR,SMF,-4.0,-12.0,0,358.0
2019-03-18,Southwest Airlines Co.,LBB,AUS,-5.0,-15.0,0,341.0
2023-06-18,United Air Lines Inc.,ORD,BUF,-3.0,-11.0,0,474.0
2019-12-26,American Airlines Inc.,PSP,ORD,33.0,6.0,0,1652.0
2019-09-27,Delta Air Lines Inc.,PNS,ATL,-6.0,-12.0,0,271.0
2021-11-19,Southwest Airlines Co.,OAK,BUR,0.0,0.0,1,325.0
2021-09-28,JetBlue Airways,PBI,LGA,-15.0,-2.0,0,1035.0
2021-07-10,Allegiant Air,BLV,VPS,83.0,81.0,0,587.0
2021-12-19,American Airlines Inc.,SAT,PHX,-3.0,-20.0,0,843.0
2019-03-18,American Airlines Inc.,SEA,ORD,-7.0,-2.0,0,1721.0
2022-09-08,Envoy Air,ORD,CMH,-2.0,-16.0,0,296.0
2023-01-19,Delta Air Lines Inc.,MEM,LAX,-3.0,-11.0,0,1619.0
2020-07-17,United Air Lines Inc.,EWR,IAH,-6.0,-33.0,0,1400.0
2021-10-19,Delta Air Lines Inc.,DTW,BWI,-5.0,-16.0,0,409.0
2021-12-23,Delta Air Lines Inc.,LGA,ATL,69.0,36.0,0,762.0
2023-07-09,Delta Air Lines Inc.,LGA,ATL,-1.0,-24.0,0,762.0
2020-04-26,Southwest Airlines Co.,DEN,DAL,0.0,0.0,1,651.0
2021-02-19,Southwest Airlines Co.,SLC,PHX,-4.0,-17.0,0,507.0
2021-12-21,Horizon Air,SEA,PSC,7.0,4.0,0,172.0
2019-05-27,Frontier Airlines Inc.,DCA,DEN,-14.0,-26.0,0,1476.0
2023-06-05,Delta Air Lines Inc.,ATL,SMF,51.0,29.0,0,2092.0
2023-03-14,SkyWest Airlines Inc.,MFR,SEA,-6.0,-21.0,0,352.0
2023-03-08,Delta Air Lines Inc.,CLT,ATL,3.0,-10.0,0,226.0
2021-10-05,Mesa Airlines Inc.,IAD,RSW,0.0,-14.0,0,891.0
2019-01-28,United Air Lines Inc.,DEN,MIA,-4.0,5.0,0,1709.0
2020-01-13,JetBlue Airways,PBI,BDL,-11.0,-2.0,0,1133.0
2019-02-18,Alaska Airlines Inc.,PDX,SEA,28.0,45.0,0,129.0
2019-01-28,American Airlines Inc.,PHX,SEA,-6.0,-21.0,0,1107.0
2021-08-19,American Airlines Inc.,DFW,SAT,11.0,-5.0,0,247.0
2020-12-16,Delta Air Lines Inc.,ATL,MSY,-5.0,6.0,0,-1.0
2022-01-01,Delta Air Lines Inc.,ATL,MIA,27.0,40.0,0,594.0
2019-05-06,Republic Airline,EWR,SRQ,-3.0,-22.0,0,1034.0
2022-12-15,American Airlines Inc.,ILM,CLT,145.0,153.0,0,185.0
2019-12-29,Delta Air Lines Inc.,MLB,ATL,-10.0,-20.0,0,442.0
2019-06-06,Southwest Airlines Co.,BWI,MSP,6.0,-15.0,0,936.0
2022-03-25,Frontier Airlines Inc.,LGA,MCO,55.0,59.0,0,950.0
2022-11-07,Southwest Airlines Co.,DEN,LGA,7.0,1.0,0,1620.0
2019-08-29,Alaska Airlines Inc.,ANC,SEA,-7.0,-22.0,0,1448.0
2023-04-17,American Airlines Inc.,CLT,DTW,3.0,0.0,0,500.0
2019-05-05,PSA Airlines Inc.,CLT,FWA,-4.0,0.0,0,460.0
2022-03-29,Southwest Airlines Co.,MCO,MDW,-1.0,-15.0,0,990.0
2019-03-01,Delta Air Lines Inc.,ORD,SLC,-3.0,-26.0,0,1250.0
2022-10-18,Spirit Air Lines,MYR,BOS,-11.0,-19.0,0,738.0
2019-01-10,Southwest Airlines Co.,LAS,RNO,-5.0,-5.0,0,345.0
2020-09-28,Southwest Airlines Co.,OAK,HOU,-6.0,-9.0,0,1642.0
2019-02-26,Republic Airline,LGA,DCA,12.0,24.0,0,214.0
2020-03-22,SkyWest Airlines Inc.,SEA,BZN,-1.0,-16.0,0,543.0
2023-07-29,Southwest Airlines Co.,LAS,MKE,18.0,0.0,0,1524.0
2021-06-03,Envoy Air,SGF,ORD,-3.0,-8.0,0,438.0
2021-07-11,Hawaiian Airlines Inc.,HNL,ITO,12.0,5.0,0,216.0
2019-10-15,American Airlines Inc.,DFW,MIA,-5.0,-9.0,0,1121.0
2023-03-10,Spirit Air Lines,LGA,MCO,28.0,17.0,0,950.0
2021-07-28,Southwest Airlines Co.,SJC,SLC,-7.0,-4.0,0,584.0
2020-03-18,Southwest Airlines Co.,HOU,LGA,-6.0,-21.0,0,1428.0
2019-06-29,Endeavor Air Inc.,AVL,ATL,-6.0,-2.0,0,164.0
2021-10-15,American Airlines Inc.,CLE,DFW,15.0,29.0,0,1021.0
2019-01-14,Mesa Airlines Inc.,DFW,LBB,-3.0,4.0,0,282.0
2020-01-28,PSA Airlines Inc.,CHS,PHL,-8.0,-23.0,0,550.0
2021-02-24,Endeavor Air Inc.,MCO,CVG,-5.0,-11.0,0,757.0
2019-02-18,PSA Airlines Inc.,DSM,CLT,4.0,18.0,0,815.0
2023-01-30,United Air Lines Inc.,ORD,LAX,2.0,8.0,0,1744.0
2021-09-30,American Airlines Inc.,DFW,LAX,-5.0,-26.0,0,1235.0
2022-04-18,Southwest Airlines Co.,MDW,SAN,35.0,32.0,0,1728.0
2022-11-30,Southwest Airlines Co.,BWI,PVD,33.0,28.0,0,327.0
2022-01-25,United Air Lines Inc.,EWR,LAX,1.0,-27.0,0,2454.0
2023-07-15,Southwest Airlines Co.,ELP,PHX,-2.0,-8.0,0,347.0
2019-10-29,SkyWest Airlines Inc.,SYR,ORD,-9.0,-11.0,0,607.0
2019-10-17,Southwest Airlines Co.,DEN,SEA,5.0,-1.0,0,1024.0
2021-08-08,Hawaiian Airlines Inc.,HNL,LIH,21.0,20.0,0,102.0
2020-02-29,Southwest Airlines Co.,RDU,FLL,5.0,-7.0,0,680.0
2022-08-14,Allegiant Air,ALB,PGD,1.0,-7.0,0,1185.0
2023-03-05,Southwest Airlines Co.,HOU,BWI,-5.0,-16.0,0,1246.0
2021-09-03,Spirit Air Lines,LAS,SAN,-7.0,-8.0,0,258.0
2019-08-01,Delta Air Lines Inc.,ATL,PDX,2.0,12.0,0,2172.0
2020-12-03,American Airlines Inc.,MCO,DCA,-13.0,-20.0,0,759.0
2019-05-15,SkyWest Airlines Inc.,CLT,DEN,0.0,-19.0,0,1337.0
2021-09-21,SkyWest Airlines Inc.,GTF,SLC,35.0,29.0,0,463.0
2019-06-19,United Air Lines Inc.,SFO,LAS,-1.0,-12.0,0,414.0
2020-07-01,PSA Airlines Inc.,CLT,ECP,16.0,24.0,0,437.0
2021-08-10,Southwest Airlines Co.,TPA,BWI,116.0,154.0,0,842.0
2019-12-24,Southwest Airlines Co.,SJU,MCO,9.0,11.0,0,1189.0
2020-01-16,Envoy Air,DFW,CID,0.0,-2.0,0,685.0
2023-07-07,Delta Air Lines Inc.,FLL,ATL,75.0,61.0,0,581.0
2023-05-21,Southwest Airlines Co.,MDW,CMH,-3.0,-9.0,0,283.0
2022-07-28,SkyWest Airlines Inc.,HPN,ORD,17.0,28.0,0,738.0
2020-08-01,Spirit Air Lines,SAN,DFW,-8.0,-19.0,0,1171.0
2020-07-10,United Air Lines Inc.,EWR,ORD,-10.0,-45.0,0,719.0
2021-11-13,United Air Lines Inc.,RSW,EWR,1.0,52.0,0,1068.0
2019-05-20,Delta Air Lines Inc.,TPA,JFK,113.0,111.0,0,1005.0
2021-04-03,Delta Air Lines Inc.,ATL,EWR,-4.0,-2.0,0,746.0
2019-02-07,Southwest Airlines Co.,STL,RSW,-2.0,9.0,0,979.0
2021-08-07,Republic Airline,IAD,IND,11.0,23.0,0,476.0
2021-05-11,American Airlines Inc.,DFW,MIA,53.0,50.0,0,1121.0
2021-12-24,JetBlue Airways,FLL,DCA,-4.0,3.0,0,899.0
2019-08-07,American Airlines Inc.,CLT,MCI,-5.0,-10.0,0,808.0
2019-07-23,Alaska Airlines Inc.,PDX,LAX,-3.0,-11.0,0,834.0
2019-06-17,PSA Airlines Inc.,BDL,DCA,21.0,16.0,0,313.0
2021-09-01,Southwest Airlines Co.,DAL,MSY,0.0,0.0,1,436.0
2020-06-23,Southwest Airlines Co.,OAK,LAX,0.0,-22.0,0,337.0
2023-07-05,SkyWest Airlines Inc.,ORD,DTW,161.0,153.0,0,235.0
2021-10-22,American Airlines Inc.,PHX,LAX,-6.0,-2.0,0,370.0
2021-11-14,Spirit Air Lines,CLE,MCO,-1.0,16.0,0,895.0
2022-09-23,Southwest Airlines Co.,HOU,MIA,41.0,34.0,0,955.0
2019-11-14,Southwest Airlines Co.,BUR,SMF,6.0,-6.0,0,358.0
2023-05-07,Delta Air Lines Inc.,MSP,FSD,144.0,137.0,0,196.0
2023-04-18,Republic Airline,EWR,IND,-11.0,19.0,0,645.0
2022-12-21,SkyWest Airlines Inc.,PHX,RDM,-5.0,3.0,0,893.0
2019-07-30,Hawaiian Airlines Inc.,HNL,KOA,-8.0,-15.0,0,163.0
2019-11-10,Republic Airline,DTW,ORD,-10.0,-27.0,0,235.0
2022-12-31,American Airlines Inc.,MIA,DCA,-12.0,-48.0,0,919.0
2019-05-13,Southwest Airlines Co.,SAN,SMF,-3.0,-17.0,0,480.0
2019-04-08,Southwest Airlines Co.,TPA,SDF,-3.0,-12.0,0,727.0
2019-03-12,Endeavor Air Inc.,LGA,ROC,-8.0,-20.0,0,254.0
2021-06-03,Southwest Airlines Co.,HOU,GSP,-1.0,-14.0,0,845.0
2023-01-01,Southwest Airlines Co.,RNO,PHX,33.0,44.0,0,601.0
